quarter,dong_code,dong_name,industry_code,industry_name,monthly_sales,monthly_count
20223,11440600,대흥동,CS100002,중식음식점,254188111,24114
20223,11440600,대흥동,CS100003,일식음식점,155231910,8901
20223,11440600,대흥동,CS100004,양식음식점,409651026,19056
20223,11440600,대흥동,CS100005,제과점,408060254,62788
20223,11440600,대흥동,CS100006,패스트푸드점,126712207,10257
20223,11440600,대흥동,CS100007,치킨전문점,55770998,1699
20223,11440600,대흥동,CS100008,분식전문점,864750322,95203
20223,11440600,대흥동,CS100009,호프-간이주점,914694908,19129
20223,11440600,대흥동,CS100010,커피-음료,1670603084,342896
20223,11440600,대흥동,CS200001,일반교습학원,1810889517,5668
20223,11440600,대흥동,CS200002,외국어학원,658694970,813
20223,11440600,대흥동,CS200003,예술학원,530937913,1614
20223,11440600,대흥동,CS200005,스포츠 강습,112605906,534
20223,11440600,대흥동,CS200006,일반의원,5522757292,168397
20223,11440600,대흥동,CS200007,치과의원,3538732948,30184
20223,11440600,대흥동,CS200008,한의원,1412085780,41203
20223,11440600,대흥동,CS200016,당구장,27380104,1805
20223,11440600,대흥동,CS200019,PC방,133432808,26062
20223,11440600,대흥동,CS200024,스포츠클럽,3259330152,11826
20223,11440600,대흥동,CS200025,자동차수리,64024861,443
20223,11440600,대흥동,CS200028,미용실,1032662040,21247
20223,11440600,대흥동,CS200029,네일숍,18173084,551
20223,11440600,대흥동,CS200030,피부관리실,365272303,1543
20223,11440600,대흥동,CS200031,세탁소,37116691,2164
20223,11440600,대흥동,CS200032,가전제품수리,648477805,9418
20223,11440600,대흥동,CS200034,여관,630655971,20382
20223,11440600,대흥동,CS200037,노래방,39417680,853
20223,11440600,대흥동,CS300001,슈퍼마켓,1530544518,168190
20223,11440600,대흥동,CS300002,편의점,6060809743,955309
20223,11440600,대흥동,CS300003,컴퓨터및주변장치판매,35393720,997
20223,11440600,대흥동,CS300004,핸드폰,157114670,932
20223,11440600,대흥동,CS300007,육류판매,968321444,23460
20223,11440600,대흥동,CS300009,청과상,15638439,1439
20223,11440600,대흥동,CS300010,반찬가게,69969352,3912
20223,11440600,대흥동,CS300011,일반의류,162485484,1897
20223,11440600,대흥동,CS300016,안경,38471123,324
20223,11440600,대흥동,CS300018,의약품,6151216095,402196
20223,11440600,대흥동,CS300020,서적,96146609,4147
20223,11440600,대흥동,CS300021,문구,13899278497,76575
20223,11440600,대흥동,CS300022,화장품,129967066,1222
20223,11440600,대흥동,CS300024,운동/경기용품,24871430,644
20223,11440600,대흥동,CS300027,섬유제품,1033746,19
20223,11440600,대흥동,CS300028,화초,131607829,4017
20223,11440600,대흥동,CS300029,애완동물,87175901,2781
20223,11440600,대흥동,CS300032,가전제품,294802971,400
20223,11440600,대흥동,CS300035,인테리어,34740350,351
20223,11440600,대흥동,CS300036,조명용품,765171444,16211
20223,11440600,대흥동,CS300043,전자상거래업,37732097,85
20224,11440600,대흥동,CS100001,한식음식점,5536538590,245716
20224,11440600,대흥동,CS100002,중식음식점,295503441,28016
20224,11440600,대흥동,CS100003,일식음식점,178095184,9709
20224,11440600,대흥동,CS100004,양식음식점,440638236,20715
20224,11440600,대흥동,CS100005,제과점,533182421,75951
20224,11440600,대흥동,CS100006,패스트푸드점,136309475,11635
20224,11440600,대흥동,CS100007,치킨전문점,44618718,1552
20224,11440600,대흥동,CS100008,분식전문점,966296355,100564
20224,11440600,대흥동,CS100009,호프-간이주점,946878185,18352
20224,11440600,대흥동,CS100010,커피-음료,1724161596,345953
20224,11440600,대흥동,CS200001,일반교습학원,1297136027,4303
20224,11440600,대흥동,CS200002,외국어학원,748902770,1122
20224,11440600,대흥동,CS200003,예술학원,480577214,1298
20224,11440600,대흥동,CS200005,스포츠 강습,85375513,432
20224,11440600,대흥동,CS200006,일반의원,5751469846,167023
20224,11440600,대흥동,CS200007,치과의원,3366743386,27478
20224,11440600,대흥동,CS200008,한의원,1275390370,37938
20224,11440600,대흥동,CS200016,당구장,28137802,1776
20224,11440600,대흥동,CS200019,PC방,119560273,23124
20224,11440600,대흥동,CS200024,스포츠클럽,3142146667,12778
20224,11440600,대흥동,CS200025,자동차수리,77179484,596
20224,11440600,대흥동,CS200028,미용실,1077798340,20512
20224,11440600,대흥동,CS200029,네일숍,9140072,288
20224,11440600,대흥동,CS200030,피부관리실,370055565,1445
20224,11440600,대흥동,CS200031,세탁소,61247804,2755
20224,11440600,대흥동,CS200032,가전제품수리,327860081,5674
20224,11440600,대흥동,CS200034,여관,551047350,15006
20224,11440600,대흥동,CS200037,노래방,61108448,799
20224,11440600,대흥동,CS300001,슈퍼마켓,1543162433,164430
20224,11440600,대흥동,CS300002,편의점,5660259380,887121
20224,11440600,대흥동,CS300003,컴퓨터및주변장치판매,26439735,1090
20224,11440600,대흥동,CS300004,핸드폰,28245105,3253
20224,11440600,대흥동,CS300007,육류판매,961833815,25516
20224,11440600,대흥동,CS300009,청과상,25691327,1827
20224,11440600,대흥동,CS300010,반찬가게,95109571,5882
20224,11440600,대흥동,CS300011,일반의류,276436201,2392
20224,11440600,대흥동,CS300016,안경,24375131,240
20224,11440600,대흥동,CS300018,의약품,6035760383,389179
20224,11440600,대흥동,CS300020,서적,59727336,2417
20224,11440600,대흥동,CS300021,문구,17117033128,82182
20224,11440600,대흥동,CS300022,화장품,127249985,1249
20224,11440600,대흥동,CS300024,운동/경기용품,28631061,648
20224,11440600,대흥동,CS300027,섬유제품,281931,9
20224,11440600,대흥동,CS300028,화초,127182454,3759
20224,11440600,대흥동,CS300029,애완동물,74664244,2788
20224,11440600,대흥동,CS300035,인테리어,24905991,167
20224,11440600,대흥동,CS300036,조명용품,851131575,9580
20224,11440600,대흥동,CS300043,전자상거래업,37732097,85
20231,11440600,대흥동,CS100001,한식음식점,5345276476,220283
20231,11440600,대흥동,CS100002,중식음식점,303410212,29691
20231,11440600,대흥동,CS100003,일식음식점,162908411,8475
20231,11440600,대흥동,CS100004,양식음식점,429273883,18881
20231,11440600,대흥동,CS100005,제과점,464758402,69269
20231,11440600,대흥동,CS100006,패스트푸드점,204196856,17841
20231,11440600,대흥동,CS100007,치킨전문점,44039094,1286
20231,11440600,대흥동,CS100008,분식전문점,861773221,88573
20231,11440600,대흥동,CS100009,호프-간이주점,747422392,14052
20231,11440600,대흥동,CS100010,커피-음료,1445062935,282213
20231,11440600,대흥동,CS200001,일반교습학원,1278602447,4275
20231,11440600,대흥동,CS200002,외국어학원,818477705,1474
20231,11440600,대흥동,CS200003,예술학원,412460442,1083
20231,11440600,대흥동,CS200005,스포츠 강습,146578919,636
20231,11440600,대흥동,CS200006,일반의원,5678485852,154230
20231,11440600,대흥동,CS200007,치과의원,4660041460,31260
20231,11440600,대흥동,CS200008,한의원,1211599917,37379
20231,11440600,대흥동,CS200016,당구장,28360656,1822
20231,11440600,대흥동,CS200019,PC방,99635889,19037
20231,11440600,대흥동,CS200024,스포츠클럽,3386538276,13147
20231,11440600,대흥동,CS200025,자동차수리,84931445,591
20231,11440600,대흥동,CS200028,미용실,1004491872,19537
20231,11440600,대흥동,CS200029,네일숍,23108756,346
20231,11440600,대흥동,CS200030,피부관리실,335562107,1191
20231,11440600,대흥동,CS200031,세탁소,49249768,2357
20231,11440600,대흥동,CS200032,가전제품수리,351780836,5938
20231,11440600,대흥동,CS200034,여관,506355402,16199
20231,11440600,대흥동,CS200037,노래방,37643604,624
20231,11440600,대흥동,CS300001,슈퍼마켓,1518358615,151966
20231,11440600,대흥동,CS300002,편의점,5320909475,814353
20231,11440600,대흥동,CS300003,컴퓨터및주변장치판매,24172803,872
20231,11440600,대흥동,CS300004,핸드폰,18126224,1463
20231,11440600,대흥동,CS300007,육류판매,1025984864,23724
20231,11440600,대흥동,CS300009,청과상,38445651,2325
20231,11440600,대흥동,CS300010,반찬가게,111378533,5870
20231,11440600,대흥동,CS300011,일반의류,140070399,1772
20231,11440600,대흥동,CS300016,안경,35960865,359
20231,11440600,대흥동,CS300018,의약품,5872771553,363208
20231,11440600,대흥동,CS300020,서적,127639897,4381
20231,11440600,대흥동,CS300021,문구,7885036607,60570
20231,11440600,대흥동,CS300022,화장품,290384812,1219
20231,11440600,대흥동,CS300024,운동/경기용품,68527666,770
20231,11440600,대흥동,CS300027,섬유제품,2725331,28
20231,11440600,대흥동,CS300028,화초,184654371,5830
20231,11440600,대흥동,CS300029,애완동물,69676764,2238
20231,11440600,대흥동,CS300035,인테리어,28026343,273
20231,11440600,대흥동,CS300036,조명용품,511815365,8473
20232,11440600,대흥동,CS100001,한식음식점,5994229920,258673
20232,11440600,대흥동,CS100002,중식음식점,325413178,30956
20232,11440600,대흥동,CS100003,일식음식점,117215423,4578
20232,11440600,대흥동,CS100004,양식음식점,487408335,21449
20232,11440600,대흥동,CS100005,제과점,509946936,77613
20232,11440600,대흥동,CS100006,패스트푸드점,272718092,24298
20232,11440600,대흥동,CS100007,치킨전문점,52264776,1688
20232,11440600,대흥동,CS100008,분식전문점,983594724,103316
20232,11440600,대흥동,CS100009,호프-간이주점,758268632,15561
20232,11440600,대흥동,CS100010,커피-음료,1816530836,378235
20232,11440600,대흥동,CS200001,일반교습학원,1521249545,5190
20232,11440600,대흥동,CS200002,외국어학원,856697950,1651
20232,11440600,대흥동,CS200003,예술학원,409194559,1004
20232,11440600,대흥동,CS200005,스포츠 강습,110964954,669
20232,11440600,대흥동,CS200006,일반의원,5989230484,187220
20232,11440600,대흥동,CS200007,치과의원,4488340201,33316
20232,11440600,대흥동,CS200008,한의원,1322883013,49961
20232,11440600,대흥동,CS200016,당구장,24957808,1611
20232,11440600,대흥동,CS200019,PC방,114574842,22104
20232,11440600,대흥동,CS200024,스포츠클럽,3270275932,10877
20232,11440600,대흥동,CS200025,자동차수리,114392535,669
20232,11440600,대흥동,CS200028,미용실,946664090,16801
20232,11440600,대흥동,CS200029,네일숍,16997939,411
20232,11440600,대흥동,CS200030,피부관리실,343920194,1410
20232,11440600,대흥동,CS200031,세탁소,51592079,2404
20232,11440600,대흥동,CS200032,가전제품수리,532711872,7521
20232,11440600,대흥동,CS200034,여관,561300974,16280
20232,11440600,대흥동,CS200037,노래방,48781020,674
20232,11440600,대흥동,CS300001,슈퍼마켓,1498131163,162039
20232,11440600,대흥동,CS300002,편의점,6261818895,1002485
20232,11440600,대흥동,CS300003,컴퓨터및주변장치판매,42058652,966
20232,11440600,대흥동,CS300004,핸드폰,27855627,2462
20232,11440600,대흥동,CS300007,육류판매,834662087,21678
20232,11440600,대흥동,CS300009,청과상,85754006,4761
20232,11440600,대흥동,CS300010,반찬가게,52381245,5310
20232,11440600,대흥동,CS300011,일반의류,250595177,2610
20232,11440600,대흥동,CS300016,안경,30179965,298
20232,11440600,대흥동,CS300018,의약품,6303953780,403492
20232,11440600,대흥동,CS300020,서적,76800881,3173
20232,11440600,대흥동,CS300021,문구,9827794274,62240
20232,11440600,대흥동,CS300022,화장품,447547104,1628
20232,11440600,대흥동,CS300024,운동/경기용품,30410899,570
20232,11440600,대흥동,CS300027,섬유제품,1127723,9
20232,11440600,대흥동,CS300028,화초,162460175,7042
20232,11440600,대흥동,CS300029,애완동물,102493489,2704
20232,11440600,대흥동,CS300035,인테리어,15973023,191
20232,11440600,대흥동,CS300036,조명용품,689820240,9119
20232,11440600,대흥동,CS300043,전자상거래업,45635441,85
20233,11440600,대흥동,CS100001,한식음식점,5200545502,227019
20233,11440600,대흥동,CS100002,중식음식점,292072850,29380
20233,11440600,대흥동,CS100003,일식음식점,96714951,3055
20233,11440600,대흥동,CS100004,양식음식점,445540913,18078
20233,11440600,대흥동,CS100005,제과점,443190234,67075
20233,11440600,대흥동,CS100006,패스트푸드점,241042194,20253
20233,11440600,대흥동,CS100007,치킨전문점,131832960,5598
20233,11440600,대흥동,CS100008,분식전문점,689636025,75296
20233,11440600,대흥동,CS100009,호프-간이주점,683198934,15285
20233,11440600,대흥동,CS100010,커피-음료,1817905137,367704
20233,11440600,대흥동,CS200001,일반교습학원,1702530194,5600
20233,11440600,대흥동,CS200002,외국어학원,817919218,1804
20233,11440600,대흥동,CS200003,예술학원,428344349,1088
20233,11440600,대흥동,CS200005,스포츠 강습,209921980,746
20233,11440600,대흥동,CS200006,일반의원,5661297458,161483
20233,11440600,대흥동,CS200007,치과의원,4474904871,33962
20233,11440600,대흥동,CS200008,한의원,1058547153,39143
20233,11440600,대흥동,CS200016,당구장,24417738,1527
20233,11440600,대흥동,CS200019,PC방,120608829,21657
20233,11440600,대흥동,CS200024,스포츠클럽,3414086519,14825
20233,11440600,대흥동,CS200025,자동차수리,153039950,875
20233,11440600,대흥동,CS200028,미용실,1096417293,20469
20233,11440600,대흥동,CS200029,네일숍,26727979,320
20233,11440600,대흥동,CS200030,피부관리실,376723026,1525
20233,11440600,대흥동,CS200031,세탁소,26734581,1631
20233,11440600,대흥동,CS200032,가전제품수리,792489957,9887
20233,11440600,대흥동,CS200034,여관,701099589,17617
20233,11440600,대흥동,CS200037,노래방,50906824,625
20233,11440600,대흥동,CS300001,슈퍼마켓,1599105759,162815
20233,11440600,대흥동,CS300002,편의점,6348064482,1028684
20233,11440600,대흥동,CS300003,컴퓨터및주변장치판매,14676623,717
20233,11440600,대흥동,CS300004,핸드폰,15245632,1112
20233,11440600,대흥동,CS300007,육류판매,902717696,21797
20233,11440600,대흥동,CS300009,청과상,126657522,7307
20233,11440600,대흥동,CS300010,반찬가게,95196529,5230
20233,11440600,대흥동,CS300011,일반의류,210252848,1705
20233,11440600,대흥동,CS300016,안경,45028248,484
20233,11440600,대흥동,CS300018,의약품,6190637108,378922
20233,11440600,대흥동,CS300020,서적,81354626,3629
20233,11440600,대흥동,CS300021,문구,9974121143,56742
20233,11440600,대흥동,CS300022,화장품,355141929,1336
20233,11440600,대흥동,CS300024,운동/경기용품,41342532,647
20233,11440600,대흥동,CS300027,섬유제품,263135,9
20233,11440600,대흥동,CS300028,화초,111323302,3681
20233,11440600,대흥동,CS300029,애완동물,76254795,2201
20233,11440600,대흥동,CS300035,인테리어,12769375,166
20233,11440600,대흥동,CS300036,조명용품,1260515984,9210
20233,11440600,대흥동,CS300043,전자상거래업,37732097,85
20234,11440600,대흥동,CS100001,한식음식점,5830147527,257653
20234,11440600,대흥동,CS100002,중식음식점,323057521,30701
20234,11440600,대흥동,CS100003,일식음식점,98001023,3186
20234,11440600,대흥동,CS100004,양식음식점,459169272,19712
20234,11440600,대흥동,CS100005,제과점,474482084,66667
20234,11440600,대흥동,CS100006,패스트푸드점,238772220,20053
20234,11440600,대흥동,CS100007,치킨전문점,425581231,17064
20234,11440600,대흥동,CS100008,분식전문점,814848731,90427
20234,11440600,대흥동,CS100009,호프-간이주점,686001992,14964
20234,11440600,대흥동,CS100010,커피-음료,1742741552,338372
20234,11440600,대흥동,CS200001,일반교습학원,995034064,3439
20234,11440600,대흥동,CS200002,외국어학원,789113026,1542
20234,11440600,대흥동,CS200003,예술학원,450413349,1140
20234,11440600,대흥동,CS200005,스포츠 강습,152385374,558
20234,11440600,대흥동,CS200006,일반의원,6460249279,181542
20234,11440600,대흥동,CS200007,치과의원,4473913696,37940
20234,11440600,대흥동,CS200008,한의원,1335044671,44577
20234,11440600,대흥동,CS200016,당구장,17781577,1345
20234,11440600,대흥동,CS200019,PC방,104285712,20308
20234,11440600,대흥동,CS200024,스포츠클럽,2644680295,11485
20234,11440600,대흥동,CS200025,자동차수리,95810367,700
20234,11440600,대흥동,CS200028,미용실,955566683,21105
20234,11440600,대흥동,CS200029,네일숍,9335479,163
20234,11440600,대흥동,CS200030,피부관리실,238016369,1182
20234,11440600,대흥동,CS200031,세탁소,44179198,2388
20234,11440600,대흥동,CS200032,가전제품수리,396885817,6031
20234,11440600,대흥동,CS200034,여관,501487731,15921
20234,11440600,대흥동,CS200037,노래방,65458154,690
20234,11440600,대흥동,CS300001,슈퍼마켓,1481048070,146146
20234,11440600,대흥동,CS300002,편의점,5990407946,959275
20234,11440600,대흥동,CS300003,컴퓨터및주변장치판매,50676417,903
20234,11440600,대흥동,CS300004,핸드폰,22150360,1928
20234,11440600,대흥동,CS300007,육류판매,729004327,19699
20234,11440600,대흥동,CS300009,청과상,111628013,5923
20234,11440600,대흥동,CS300010,반찬가게,62908256,4560
20234,11440600,대흥동,CS300011,일반의류,372989170,2597
20234,11440600,대흥동,CS300016,안경,45769738,453
20234,11440600,대흥동,CS300018,의약품,6187106355,430873
20234,11440600,대흥동,CS300020,서적,56871091,2310
20234,11440600,대흥동,CS300021,문구,16693698176,70605
20234,11440600,대흥동,CS300022,화장품,286363368,1249
20234,11440600,대흥동,CS300024,운동/경기용품,15195665,666
20234,11440600,대흥동,CS300028,화초,113216635,4348
20234,11440600,대흥동,CS300029,애완동물,71506914,2193
20234,11440600,대흥동,CS300035,인테리어,18151527,213
20234,11440600,대흥동,CS300036,조명용품,988836709,10040
20241,11440600,대흥동,CS100001,한식음식점,5544794534,236573
20241,11440600,대흥동,CS100002,중식음식점,295018646,27261
20241,11440600,대흥동,CS100003,일식음식점,78816468,2875
20241,11440600,대흥동,CS100004,양식음식점,348205952,12828
20241,11440600,대흥동,CS100005,제과점,484110082,66678
20241,11440600,대흥동,CS100006,패스트푸드점,194706926,16252
20241,11440600,대흥동,CS100007,치킨전문점,294824898,11887
20241,11440600,대흥동,CS100008,분식전문점,723921490,80427
20241,11440600,대흥동,CS100009,호프-간이주점,525870802,14155
20241,11440600,대흥동,CS100010,커피-음료,1466410324,272896
20241,11440600,대흥동,CS200001,일반교습학원,1175492529,3891
20241,11440600,대흥동,CS200002,외국어학원,865066359,1924
20241,11440600,대흥동,CS200003,예술학원,391449528,1036
20241,11440600,대흥동,CS200005,스포츠 강습,202971862,658
20241,11440600,대흥동,CS200006,일반의원,5764190100,160429
20241,11440600,대흥동,CS200007,치과의원,4491207398,38740
20241,11440600,대흥동,CS200008,한의원,1218535830,41463
20241,11440600,대흥동,CS200016,당구장,15580030,1258
20241,11440600,대흥동,CS200019,PC방,80400792,12812
20241,11440600,대흥동,CS200024,스포츠클럽,3293295881,11995
20241,11440600,대흥동,CS200025,자동차수리,110557142,749
20241,11440600,대흥동,CS200028,미용실,1033292428,20433
20241,11440600,대흥동,CS200029,네일숍,14158843,192
20241,11440600,대흥동,CS200030,피부관리실,313036943,1127
20241,11440600,대흥동,CS200031,세탁소,37739474,1948
20241,11440600,대흥동,CS200032,가전제품수리,379825240,6024
20241,11440600,대흥동,CS200034,여관,451886025,16702
20241,11440600,대흥동,CS200037,노래방,50044885,632
20241,11440600,대흥동,CS300001,슈퍼마켓,1382181297,131465
20241,11440600,대흥동,CS300002,편의점,5491468400,849606
20241,11440600,대흥동,CS300003,컴퓨터및주변장치판매,24897287,405
20241,11440600,대흥동,CS300004,핸드폰,22338881,786
20241,11440600,대흥동,CS300007,육류판매,858537290,20397
20241,11440600,대흥동,CS300009,청과상,292696234,15223
20241,11440600,대흥동,CS300010,반찬가게,200227459,3695
20241,11440600,대흥동,CS300011,일반의류,152805014,1420
20241,11440600,대흥동,CS300016,안경,13586278,137
20241,11440600,대흥동,CS300018,의약품,6020784903,396984
20241,11440600,대흥동,CS300020,서적,129501794,4542
20241,11440600,대흥동,CS300021,문구,7344847197,47427
20241,11440600,대흥동,CS300022,화장품,377345158,1287
20241,11440600,대흥동,CS300024,운동/경기용품,19456153,440
20241,11440600,대흥동,CS300027,섬유제품,3383170,9
20241,11440600,대흥동,CS300028,화초,172997568,5713
20241,11440600,대흥동,CS300029,애완동물,68748400,2122
20241,11440600,대흥동,CS300035,인테리어,15339671,189
20241,11440600,대흥동,CS300036,조명용품,1713363378,7922
20241,11440600,대흥동,CS300043,전자상거래업,37732097,85
20242,11440600,대흥동,CS100001,한식음식점,5920413812,255544
20242,11440600,대흥동,CS100002,중식음식점,295678889,25507
20242,11440600,대흥동,CS100003,일식음식점,112585239,3674
20242,11440600,대흥동,CS100004,양식음식점,413272534,16880
20242,11440600,대흥동,CS100005,제과점,572642080,80399
20242,11440600,대흥동,CS100006,패스트푸드점,263074424,21002
20242,11440600,대흥동,CS100007,치킨전문점,414494592,15798
20242,11440600,대흥동,CS100008,분식전문점,898235420,96471
20242,11440600,대흥동,CS100009,호프-간이주점,578048845,15938
20242,11440600,대흥동,CS100010,커피-음료,1923753809,383198
20242,11440600,대흥동,CS200001,일반교습학원,1925567941,5198
20242,11440600,대흥동,CS200002,외국어학원,723270225,1107
20242,11440600,대흥동,CS200003,예술학원,393298195,1010
20242,11440600,대흥동,CS200005,스포츠 강습,199599697,653
20242,11440600,대흥동,CS200006,일반의원,5430993417,167337
20242,11440600,대흥동,CS200007,치과의원,4537436806,36563
20242,11440600,대흥동,CS200008,한의원,1347748895,48524
20242,11440600,대흥동,CS200016,당구장,16318085,1223
20242,11440600,대흥동,CS200024,스포츠클럽,2882969864,13612
20242,11440600,대흥동,CS200025,자동차수리,102464962,668
20242,11440600,대흥동,CS200028,미용실,1115259875,21059
20242,11440600,대흥동,CS200029,네일숍,14511717,267
20242,11440600,대흥동,CS200030,피부관리실,379442442,1450
20242,11440600,대흥동,CS200031,세탁소,46654094,2018
20242,11440600,대흥동,CS200032,가전제품수리,654065148,7230
20242,11440600,대흥동,CS200034,여관,553876804,15887
20242,11440600,대흥동,CS200037,노래방,51203913,537
20242,11440600,대흥동,CS300001,슈퍼마켓,1336776671,136301
20242,11440600,대흥동,CS300002,편의점,5944666071,982784
20242,11440600,대흥동,CS300003,컴퓨터및주변장치판매,36735183,561
20242,11440600,대흥동,CS300004,핸드폰,21225324,1126
20242,11440600,대흥동,CS300007,육류판매,499736803,19640
20242,11440600,대흥동,CS300009,청과상,347663384,22420
20242,11440600,대흥동,CS300010,반찬가게,54497680,5541
20242,11440600,대흥동,CS300011,일반의류,219894283,2588
20242,11440600,대흥동,CS300014,신발,723000000,3857
20242,11440600,대흥동,CS300016,안경,13334968,113
20242,11440600,대흥동,CS300018,의약품,5999174445,413332
20242,11440600,대흥동,CS300020,서적,74806814,3062
20242,11440600,대흥동,CS300021,문구,8602762704,52105
20242,11440600,대흥동,CS300022,화장품,391599203,1033
20242,11440600,대흥동,CS300024,운동/경기용품,14994866,417
20242,11440600,대흥동,CS300028,화초,153783301,6489
20242,11440600,대흥동,CS300029,애완동물,67023137,2123
20242,11440600,대흥동,CS300035,인테리어,15912632,202
20242,11440600,대흥동,CS300036,조명용품,430061502,9211
20243,11440600,대흥동,CS100001,한식음식점,5225837440,226121
20243,11440600,대흥동,CS100002,중식음식점,266629697,22605
20243,11440600,대흥동,CS100003,일식음식점,89953016,2616
20243,11440600,대흥동,CS100004,양식음식점,298199600,12532
20243,11440600,대흥동,CS100005,제과점,299984194,31538
20243,11440600,대흥동,CS100006,패스트푸드점,204134419,16506
20243,11440600,대흥동,CS100007,치킨전문점,330272437,12292
20243,11440600,대흥동,CS100008,분식전문점,783540004,82891
20243,11440600,대흥동,CS100009,호프-간이주점,688792505,15705
20243,11440600,대흥동,CS100010,커피-음료,1921955767,375342
20243,11440600,대흥동,CS200001,일반교습학원,2165014773,6666
20243,11440600,대흥동,CS200002,외국어학원,725710064,1185
20243,11440600,대흥동,CS200003,예술학원,425195169,1102
20243,11440600,대흥동,CS200005,스포츠 강습,207702398,748
20243,11440600,대흥동,CS200006,일반의원,5141398875,145900
20243,11440600,대흥동,CS200007,치과의원,4864636134,35000
20243,11440600,대흥동,CS200008,한의원,1282592892,46270
20243,11440600,대흥동,CS200016,당구장,18123731,1381
20243,11440600,대흥동,CS200024,스포츠클럽,3220253475,12111
20243,11440600,대흥동,CS200025,자동차수리,90673644,687
20243,11440600,대흥동,CS200028,미용실,1022911691,20629
20243,11440600,대흥동,CS200029,네일숍,23586399,382
20243,11440600,대흥동,CS200030,피부관리실,265957740,1073
20243,11440600,대흥동,CS200031,세탁소,26163921,1437
20243,11440600,대흥동,CS200032,가전제품수리,981654463,9905
20243,11440600,대흥동,CS200034,여관,464264970,15908
20243,11440600,대흥동,CS200037,노래방,53160390,591
20243,11440600,대흥동,CS300001,슈퍼마켓,1315008715,132407
20243,11440600,대흥동,CS300002,편의점,5988255532,976299
20243,11440600,대흥동,CS300003,컴퓨터및주변장치판매,30406473,654
20243,11440600,대흥동,CS300004,핸드폰,29712293,3911
20243,11440600,대흥동,CS300007,육류판매,833482484,19965
20243,11440600,대흥동,CS300009,청과상,381421825,21636
20243,11440600,대흥동,CS300010,반찬가게,298024860,3908
20243,11440600,대흥동,CS300011,일반의류,140271339,1684
20243,11440600,대흥동,CS300016,안경,26453693,144
20243,11440600,대흥동,CS300018,의약품,6034809852,399351
20243,11440600,대흥동,CS300020,서적,85991837,3390
20243,11440600,대흥동,CS300021,문구,7668642828,48108
20243,11440600,대흥동,CS300022,화장품,559392460,1222
20243,11440600,대흥동,CS300024,운동/경기용품,15801398,593
20243,11440600,대흥동,CS300028,화초,106779607,3626
20243,11440600,대흥동,CS300029,애완동물,57274597,2164
20243,11440600,대흥동,CS300035,인테리어,23127013,237
20243,11440600,대흥동,CS300036,조명용품,518152906,8934
20243,11440600,대흥동,CS300043,전자상거래업,19460924,85
20244,11440600,대흥동,CS100001,한식음식점,5998668398,250810
20244,11440600,대흥동,CS100002,중식음식점,283398003,24123
20244,11440600,대흥동,CS100003,일식음식점,119726396,3697
20244,11440600,대흥동,CS100004,양식음식점,332045623,14296
20244,11440600,대흥동,CS100005,제과점,297753839,32826
20244,11440600,대흥동,CS100006,패스트푸드점,202471380,16557
20244,11440600,대흥동,CS100007,치킨전문점,270816205,10400
20244,11440600,대흥동,CS100008,분식전문점,836494988,90260
20244,11440600,대흥동,CS100009,호프-간이주점,596130542,11272
20244,11440600,대흥동,CS100010,커피-음료,1803982496,344582
20244,11440600,대흥동,CS200001,일반교습학원,1771528488,5285
20244,11440600,대흥동,CS200002,외국어학원,783404334,1392
20244,11440600,대흥동,CS200003,예술학원,415730287,1038
20244,11440600,대흥동,CS200005,스포츠 강습,168942562,577
20244,11440600,대흥동,CS200006,일반의원,4806926839,129725
20244,11440600,대흥동,CS200007,치과의원,4359803904,37119
20244,11440600,대흥동,CS200008,한의원,1267655897,46384
20244,11440600,대흥동,CS200016,당구장,16002245,1282
20244,11440600,대흥동,CS200024,스포츠클럽,3153383469,9064
20244,11440600,대흥동,CS200025,자동차수리,106151315,819
20244,11440600,대흥동,CS200028,미용실,887181280,18874
20244,11440600,대흥동,CS200029,네일숍,5684716,89
20244,11440600,대흥동,CS200030,피부관리실,212128077,1081
20244,11440600,대흥동,CS200031,세탁소,44685895,2008
20244,11440600,대흥동,CS200032,가전제품수리,402773918,6195
20244,11440600,대흥동,CS200034,여관,422789783,14234
20244,11440600,대흥동,CS200037,노래방,57230930,516
20244,11440600,대흥동,CS300001,슈퍼마켓,1244687838,123203
20244,11440600,대흥동,CS300002,편의점,5321337289,864645
20244,11440600,대흥동,CS300003,컴퓨터및주변장치판매,33986821,811
20244,11440600,대흥동,CS300004,핸드폰,24037701,4065
20244,11440600,대흥동,CS300007,육류판매,627505042,19222
20244,11440600,대흥동,CS300009,청과상,323933260,16193
20244,11440600,대흥동,CS300010,반찬가게,378073212,5258
20244,11440600,대흥동,CS300011,일반의류,281886873,2776
20244,11440600,대흥동,CS300016,안경,9411708,93
20244,11440600,대흥동,CS300018,의약품,5834966161,374798
20244,11440600,대흥동,CS300020,서적,52645134,2304
20244,11440600,대흥동,CS300021,문구,13037744512,62880
20244,11440600,대흥동,CS300022,화장품,339650143,1059
20244,11440600,대흥동,CS300024,운동/경기용품,42638513,566
20244,11440600,대흥동,CS300028,화초,112659291,3981
20244,11440600,대흥동,CS300029,애완동물,55374830,1918
20244,11440600,대흥동,CS300035,인테리어,22918176,232
20244,11440600,대흥동,CS300036,조명용품,1723046719,13079
20244,11440600,대흥동,CS300043,전자상거래업,37732097,85
